name,pname,cityname,adname,townName,address,tel,location,id,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,gcj02_lng,gcj02_lat,行业大类,行业子类
西安创艺文化学校,陕西省,西安市,雁塔区,,长鸣路39号,,"109.033079,34.213880",B0HUYOT9OR,,,[],[],[],[],[],,科教文化服务;学校;学校,[],,,141200,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.033079,34.21388,科教文化服务,学校
高科麓湾英赫幼儿园,陕西省,西安市,灞桥区,,高科麓湾社区,,"109.051999,34.233348",B0FFM47EMT,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.051999,34.233348,科教文化服务,学校
西安市浐灞第二十七小学,陕西省,西安市,雁塔区,,东郊田马路,,"109.041315,34.237773",B0GRM51QOL,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.041315,34.237773,科教文化服务,学校
新柏睿十里锦绣幼儿园,陕西省,西安市,灞桥区,,半引路合能十里锦绣4-10-109正北方向90米,029-83525392,"109.055209,34.231231",B0FFIASCO8,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.055209,34.231231,科教文化服务,学校
西安曼卡拉力艺技术研发中心,陕西省,西安市,雁塔区,,锦园春广场地下车库,029-89333972,"109.046415,34.217753",B0FFM8RIFX,,,B0FFH0CKSF,[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,1,[],,,,,,,,,,,,,,,302,,[],,,yes,,0,109.046415,34.217753,科教文化服务,博物馆
灞桥区职业教育中心,陕西省,西安市,灞桥区,,红旗街办三殿村育才路,029-83584287,"109.059808,34.233905",B001D0VUO6,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.059808,34.233905,科教文化服务,学校
红旗中心幼儿园,陕西省,西安市,灞桥区,,X102号(半引路),,"109.057154,34.207018",B0FFFFX003,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.057154,34.207018,科教文化服务,学校
浐灞区第二十八小学,陕西省,西安市,雁塔区,,幸马路与田马路交叉口东150米,029-82634669,"109.040179,34.212311",B0HUGUQYFM,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.040179,34.212311,科教文化服务,学校
三殿中心小学,陕西省,西安市,灞桥区,,三殿村,029-83584478,"109.060813,34.233578",B001D0ZZTD,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.060813,34.233578,科教文化服务,学校
陕西汉唐职业技术学校,陕西省,西安市,雁塔区,,长鸣路39号,029-86693966,"109.033255,34.213996",B0FFG0XNTL,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.033255,34.213996,科教文化服务,学校
陕钢子弟学校,陕西省,西安市,雁塔区,,西影路东段22号千户小区,029-85542497,"109.006799,34.232659",B001D06UTT,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.006799,34.232659,科教文化服务,学校
华商报,陕西省,西安市,雁塔区,,雁翔路3001号,029-88880000,"109.013634,34.209264",B0FFHBOA5Q,,,[],[],[],[],[],,科教文化服务;传媒机构;报社,[],,,141103,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.013634,34.209264,科教文化服务,传媒机构
西安理工大学附属中学,陕西省,西安市,新城区,,东关南街街道金花南路5号爱学路,029-82313094,"108.998762,34.253615",B001D08VEC,,,B001D08LZE,[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.998762,34.253615,科教文化服务,学校
西安海棠职业学院,陕西省,西安市,灞桥区,,东郊水安路30号,029-62283355,"109.082437,34.230094",B001D03E0E,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.082437,34.230094,科教文化服务,学校
普华·浅水湾城市形象展厅,陕西省,西安市,灞桥区,,新寺路与柳鸣路交叉口东100米,,"109.069519,34.279887",B0FFG13VHQ,,,B0HBOPIRJ4,[],[],[],[],,科教文化服务;展览馆;展览馆,[],,,140200,0,[],,,,,,,,,,,,,,,202,,[],,,yes,,0,109.069519,34.279887,科教文化服务,展览馆
西安市东城第二学校,陕西省,西安市,灞桥区,,祥云路和柳雪路交汇西北,,"109.094389,34.280969",B0G0JHGPN0,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.094389,34.280969,科教文化服务,学校
西安市第五十六中学,陕西省,西安市,灞桥区,,第五十六中学(杨疙瘩路东),029-83576478,"109.111803,34.262939",B0FFFTAK5N,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.111803,34.262939,科教文化服务,学校
庆华文化宫,陕西省,西安市,灞桥区,,田洪正街9号,,"109.118449,34.29423",B001D08VTW,,,[],[],[],[],[],,科教文化服务;文化宫;文化宫,[],,,140800,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.118449,34.29423,科教文化服务,文化宫
西安市第六十三中学,陕西省,西安市,灞桥区,,东侯村,,"109.134466,34.267148",B0FFHSR12R,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.134466,34.267148,科教文化服务,学校
西安宇航中学,陕西省,西安市,灞桥区,,洪庆街道办向阳北路二区,029-83603094,"109.123412,34.306261",B001D0901V,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.123412,34.306261,科教文化服务,学校
金太阳幼儿园(官厅店),陕西省,西安市,灞桥区,,柳巷村488号,,"109.066737,34.301087",B001D11FM0,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.066737,34.301087,科教文化服务,学校
华津驾校考试场(科目二考场),陕西省,西安市,灞桥区,,弘知路(西安思源学院内),,"109.077916,34.239839",B001D10SI7,,,[],[],[],[],[],,科教文化服务;驾校;驾校,[],,,141500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.077916,34.239839,科教文化服务,驾校
晨光幼儿园(毛西公路),陕西省,西安市,灞桥区,,纺一路东段与毛西公路交叉路口往东南约120米,029-83576990,"109.094692,34.270754",B001D0VW9L,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.094692,34.270754,科教文化服务,学校
西安市第十九中学,陕西省,西安市,灞桥区,,田洪正街254号-338号,,"109.116789,34.30933",B001D08NUW,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.116789,34.30933,科教文化服务,学校
聪聪幼儿园(毛西公路),陕西省,西安市,灞桥区,,赵家巷村5-1号,029-83576502,"109.098488,34.270017",B001D0VSPF,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.098488,34.270017,科教文化服务,学校
崔振宽美术馆,陕西省,西安市,灞桥区,,柳雪路996号,029-83626699;029-88854699,"109.089315,34.288251",B0FFG4PUSY,,,[],[],[],[],[],,科教文化服务;美术馆;美术馆,[],,,140400,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.089315,34.288251,科教文化服务,美术馆
五环中学,陕西省,西安市,灞桥区,,东郊纺织城纺六路126号,029-83525705,"109.066224,34.257589",B001D0VSVQ,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.066224,34.257589,科教文化服务,学校
西安市第三十四中学,陕西省,西安市,灞桥区,,灞柳西路口南100米,029-83579199,"109.070421,34.303821",B001D0656H,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.070421,34.303821,科教文化服务,学校
西安理工大学金花校区土木建筑工程学院,陕西省,西安市,碑林区,,东关南街街道金花南路5号西安理工大学金花校区,,"108.995881,34.253331",B0FFFA8ELF,,,B001D08LZE,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.995881,34.253331,科教文化服务,学校
西安理工大学教材展览室,陕西省,西安市,碑林区,,金花南路5号,,"108.996305,34.254413",B0FFHDGKWK,,,B001D08LZE,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.996305,34.254413,科教文化服务,学校
碑林驾校,陕西省,西安市,碑林区,,东关南街街道金花南路五号,029-83221601,"108.996285,34.253100",B001D07G8M,,,B001D08LZE,[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.996285,34.2531,科教文化服务,科教文化场所
东枣园小学,陕西省,西安市,灞桥区,,鹿原街南段99号,029-83520096,"109.075608,34.266335",B001D08ZOQ,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.075608,34.266335,科教文化服务,学校
白鹿原大学城,陕西省,西安市,灞桥区,,东郊水安路108号,,"109.092763,34.225044",B0FFG23LNW,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.092763,34.225044,科教文化服务,科教文化场所
西安交通大学曲江校区,陕西省,西安市,雁塔区,,雁翔路99号,029-83399201,"109.002893,34.223624",B001D0ZPMZ,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.002893,34.223624,科教文化服务,学校
陕西职业技术学院白鹿原校区,陕西省,西安市,灞桥区,,狄寨路2028号,029-68679800;029-83618125,"109.097807,34.214466",B0FFG4LKGT,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.097807,34.214466,科教文化服务,学校
西安理工大学曲江校区,陕西省,西安市,雁塔区,,雁翔路58号,029-82312504,"108.996919,34.221301",B0FFGFCEYG,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.996919,34.221301,科教文化服务,学校
中国杜陵秦砖汉瓦博物馆,陕西省,西安市,雁塔区,,雁翔路1号雅森上林苑,029-85591559,"109.023483,34.178369",B001D0WJY3,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.023483,34.178369,科教文化服务,博物馆
西安理工大学曲江校区东校区,陕西省,西安市,雁塔区,,雁翔路58,029-82066158;029-82312504,"108.99615,34.221166",B001D08NOE,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.99615,34.221166,科教文化服务,学校
汽车科技职业学院,陕西省,西安市,灞桥区,,水安路168号,029-82600000;180****5055,"109.104065,34.212933",B0G0AKOZ9A,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.104065,34.212933,科教文化服务,科教文化场所
潘村喜洋洋幼儿园,陕西省,西安市,灞桥区,,弘知路与白鹿西路南段交叉口东北200米,,"109.089081,34.230503",B0FFFDBSJD,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.089081,34.230503,科教文化服务,学校
西安海棠技师学院,陕西省,西安市,灞桥区,,水安路30号,,"109.082535,34.230291",B001D11JF8,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.082535,34.230291,科教文化服务,学校
石佛寺小学,陕西省,西安市,灞桥区,,张牛路,,"109.081416,34.218039",B0FFFFX0J3,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.081416,34.218039,科教文化服务,学校
灞桥区南大康小学,陕西省,西安市,灞桥区,,狄寨街道南寨狄寨南路南大康小学,,"109.106069,34.205444",B001D0Z4RQ,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.106069,34.205444,科教文化服务,学校
灞桥高桥小学,陕西省,西安市,灞桥区,,X102(半引路),,"109.066869,34.197598",B001D0ZPG0,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.066869,34.197598,科教文化服务,学校
西安铁道技师学院,陕西省,西安市,灞桥区,,狄寨街道水安路108号,4009028088,"109.090117,34.222472",B0FFHF1TW4,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.090117,34.222472,科教文化服务,学校
西安数字科技专修学院-铁道学院,陕西省,西安市,灞桥区,,水安路108号,,"109.093369,34.222271",B0FFL678LM,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.093369,34.222271,科教文化服务,学校
墨拜文化,陕西省,西安市,灞桥区,,狄寨南路,,"109.101404,34.207126",B0FFMBT93O,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.101404,34.207126,科教文化服务,博物馆
陕西文物保护专修学院,陕西省,西安市,灞桥区,,狄寨路2028号,,"109.100557,34.213477",B0FFL24UPV,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.100557,34.213477,科教文化服务,学校
西安海棠美学职业学校,陕西省,西安市,灞桥区,,水安路30号,,"109.080274,34.229980",B001D08X39,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.080274,34.22998,科教文化服务,学校
西安市第六十二中学,陕西省,西安市,灞桥区,,狄寨街办水安路,029-82609358,"109.107482,34.21283",B001D03E15,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.107482,34.21283,科教文化服务,学校
西安市鹿原中学,陕西省,西安市,灞桥区,,白鹿塬站点张李村,029-82600498,"109.086638,34.22707",B001D08WZ1,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.086638,34.22707,科教文化服务,学校
西安交通大学附属中学联合总校思源中学分校(暂停营业),陕西省,西安市,灞桥区,,东郊水安路26号,029-82616688;029-82616689,"109.077033,34.231247",B001D08Z0A,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.077033,34.231247,科教文化服务,学校
西安铁路职业技术学院临潼校区,陕西省,西安市,临潼区,,西关正街,029-81610011;029-81610033,"109.204808,34.371002",B0FFFHJ7ZO,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.204808,34.371002,科教文化服务,学校
工人疗养院会议中心,陕西省,西安市,临潼区,,康复西路28号,,"109.202324,34.363518",B0GU2KCIM4,,,[],[],[],[],[],,科教文化服务;会展中心;会展中心,[],,,140300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.202324,34.363518,科教文化服务,会展中心
中华世纪城开元幼儿园,陕西省,西安市,雁塔区,,沣惠南路中华世纪城,,"108.88508,34.24342",B0FFF65C4W,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.88508,34.24342,科教文化服务,学校
爱阅大眼睛图书馆,陕西省,西安市,高陵区,,长庆大街天正花园,,"108.997738,34.445773",B0GRL5M59S,,,[],[],[],[],[],,科教文化服务;图书馆;图书馆,[],,,140500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.997738,34.445773,科教文化服务,图书馆
海蓝天使幼儿园,陕西省,西安市,灞桥区,,潘骞路88号,029-83505616,"109.065819,34.382362",B0FFFA9IMN,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.065819,34.382362,科教文化服务,学校
青青幼儿园(潘骞路),陕西省,西安市,灞桥区,,港兴四路中国农业银行(西安新筑分理处)西北侧约100米,029-83412226,"109.059136,34.383318",B0FFFA9IVV,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.059136,34.383318,科教文化服务,学校
国学启蒙幼儿园,陕西省,西安市,灞桥区,,X210西安铁路职业技术学院(新校区)西侧约230米,,"109.062602,34.386563",B0FFGFQ4A4,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.062602,34.386563,科教文化服务,学校
浐灞第十七小学,陕西省,西安市,未央区,,夏家堡107,,"108.999317,34.386061",B0GUKRGJHI,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.999317,34.386061,科教文化服务,学校
童之梦幼儿园(杏渭路),陕西省,西安市,灞桥区,,杏渭路东200米,,"109.033540,34.411140",B0FFGCTM3A,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.03354,34.41114,科教文化服务,学校
西港花园幼儿园,陕西省,西安市,灞桥区,,东风路(骞柳小区-一区),029-86396345,"109.021451,34.401858",B001D0ZNVP,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.021451,34.401858,科教文化服务,学校
西安医学院-行政楼,陕西省,西安市,未央区,,辛王路1号西安医学院未央校区,,"108.996723,34.382446",B001D08MXN,,,B001D08M05,[],[],[],[],,科教文化服务;学校;学校,[],,,141200,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,108.996723,34.382446,科教文化服务,学校
陈家滩小学,陕西省,西安市,高陵区,,泾渭镇泾渭9路,,"109.028106,34.450196",B001D090KE,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.028106,34.450196,科教文化服务,学校
西安市第七十七中学,陕西省,西安市,灞桥区,,新合街办水流村,029-83410988,"109.049501,34.412907",B001D0648E,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.049501,34.412907,科教文化服务,学校
骊山新家园学校,陕西省,西安市,临潼区,,斜口街道108国道南侧,,"109.165785,34.363945",B0FFGC4CBM,,,[],[],[],[],[],,科教文化服务;学校;学校,[],,,141200,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.165785,34.363945,科教文化服务,学校
家润骏景幼儿园,陕西省,西安市,未央区,,东风路16号,029-86191670,"109.001112,34.398401",B001D10440,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.001112,34.398401,科教文化服务,学校
陕西警官职业学院(湖宾路),陕西省,西安市,未央区,,湖滨路1号,,"109.00724,34.407167",B0FFGFTGSK,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.00724,34.407167,科教文化服务,学校
警官学院,陕西省,西安市,未央区,,起源路2号,,"109.006589,34.407244",B0FFLCDX0U,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.006589,34.407244,科教文化服务,学校
铁一中陆港学校,陕西省,西安市,灞桥区,,奥体大道,,"109.032005,34.390045",B0GR5A22DW,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.032005,34.390045,科教文化服务,学校
西安西港花园学校,陕西省,西安市,灞桥区,,新筑街道草临路1号,029-62976114,"109.019266,34.396940",B001D003FF,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.019266,34.39694,科教文化服务,学校
